user_id,signup_date,platform,acquisition_channel,is_internal
U002758,2025-09-24,ios,referral,false
U002759,2026-03-04,ios,press,false
U002760,2026-01-29,android,paid_social,false
U002761,2026-04-07,android,paid_social,false
U002762,2026-05-16,ios,organic,false
U002763,2026-01-29,android,referral,false
U002764,2026-01-08,ios,press,false
U002765,2026-05-04,android,press,false
U002766,2026-05-03,android,paid_social,false
U002767,2025-11-19,ios,referral,false
U002768,2026-03-08,ios,press,false
U002769,2025-10-23,ios,organic,false
U002770,2026-01-14,ios,paid_social,false
U002771,2025-09-12,android,paid_social,false
U002772,2025-09-16,ios,paid_social,false
U002773,2026-05-26,android,paid_social,false
U002774,2026-02-14,android,organic,false
U002775,2025-09-28,android,press,false
U002776,2026-03-17,android,organic,false
U002777,2026-05-10,ios,organic,false
U002778,2025-11-11,android,referral,false
U002779,2026-04-01,android,referral,false
U002780,2026-02-22,ios,organic,false
U002781,2025-12-13,ios,organic,false
U002782,2026-02-19,android,organic,false
U002783,2026-05-02,ios,organic,false
U002784,2026-04-29,android,organic,false
U002785,2025-11-13,ios,organic,false
U002786,2025-10-02,ios,organic,false
U002787,2026-02-02,android,press,false
U002788,2025-09-22,android,paid_social,false
U002789,2026-04-24,android,organic,false
U002790,2026-03-04,android,organic,false
U002791,2025-11-04,android,organic,false
U002792,2026-02-07,android,organic,false
U002793,2026-04-01,android,paid_social,false
U002794,2026-05-04,ios,referral,false
U002795,2026-05-21,ios,referral,false
U002796,2025-12-02,android,organic,false
U002797,2026-03-26,android,paid_social,false
U002798,2025-11-19,ios,press,false
U002799,2025-10-30,ios,referral,false
U002800,2025-10-26,ios,paid_social,false
U002801,2025-09-18,android,organic,false
U002802,2025-09-23,android,paid_social,false
U002803,2026-05-14,ios,organic,false
U002804,2025-11-19,android,organic,false
U002805,2026-02-27,ios,paid_social,false
U002806,2026-04-09,ios,paid_social,false
U002807,2026-03-28,android,organic,false
U002808,2026-01-15,ios,referral,false
U002809,2026-04-30,android,organic,false
U002810,2026-04-26,android,organic,false
U002811,2026-01-05,ios,organic,false
U002812,2025-12-12,ios,paid_social,false
U002813,2025-11-26,android,paid_social,false
U002814,2026-04-11,ios,referral,false
U002815,2026-05-07,ios,paid_social,false
U002816,2025-09-07,ios,paid_social,false
U002817,2026-03-03,android,organic,false
U002818,2026-01-21,ios,organic,false
U002819,2026-05-25,android,organic,false
U002820,2025-11-20,android,referral,false
U002821,2025-12-30,android,paid_social,false
U002822,2025-11-22,ios,referral,false
U002823,2025-10-23,android,organic,false
U002824,2025-11-27,ios,organic,false
U002825,2025-12-12,android,organic,false
U002826,2026-01-18,ios,organic,false
U002827,2026-01-04,ios,paid_social,false
U002828,2026-01-31,ios,paid_social,false
U002829,2026-01-24,android,press,false
U002830,2025-09-07,android,referral,false
U002831,2026-01-21,ios,organic,false
U002832,2025-11-28,ios,organic,false
U002833,2025-10-02,ios,referral,false
U002834,2025-09-09,android,paid_social,false
U002835,2026-01-20,android,paid_social,false
U002836,2026-03-10,ios,referral,false
U002837,2025-12-10,ios,organic,false
U002838,2025-12-25,android,referral,false
U002839,2025-09-27,ios,press,false
U002840,2026-04-24,android,referral,false
U002841,2025-09-28,ios,paid_social,false
U002842,2025-10-17,ios,paid_social,false
U002843,2026-03-31,android,organic,false
U002844,2025-10-06,ios,referral,false
U002845,2025-12-31,android,organic,false
U002846,2025-11-08,android,organic,false
U002847,2026-05-05,ios,paid_social,false
U002848,2025-10-24,android,paid_social,false
U002849,2026-04-13,android,paid_social,false
U002850,2026-01-11,ios,paid_social,false
U002851,2025-09-05,android,referral,false
U002852,2026-05-11,android,organic,false
U002853,2025-11-11,ios,referral,false
U002854,2025-09-05,ios,organic,false
U002855,2026-01-26,ios,organic,false
U002856,2025-09-24,android,organic,false
U002857,2026-01-19,ios,organic,false
U002858,2026-04-10,android,organic,false
U002859,2025-10-07,android,organic,false
U002860,2025-10-27,ios,organic,false
U002861,2025-09-06,ios,organic,false
U002862,2026-02-26,android,paid_social,false
U002863,2026-01-19,android,paid_social,false
U002864,2025-11-30,android,referral,false
U002865,2025-10-30,android,paid_social,false
U002866,2025-11-04,ios,press,false
U002867,2026-04-26,android,referral,false
U002868,2026-05-20,android,organic,false
U002869,2026-01-31,android,press,false
U002870,2025-09-21,android,paid_social,false
U002871,2026-04-06,ios,organic,false
U002872,2026-04-14,android,organic,false
U002873,2025-09-18,ios,referral,false
U002874,2025-10-18,android,paid_social,false
U002875,2025-12-09,android,organic,false
U002876,2025-10-18,ios,paid_social,false
U002877,2026-03-09,ios,press,false
U002878,2025-10-17,ios,organic,false
U002879,2026-05-19,android,referral,false
U002880,2026-03-24,android,organic,false
U002881,2026-05-14,android,organic,false
U002882,2025-10-06,android,paid_social,false
U002883,2026-04-25,android,press,false
U002884,2026-03-15,android,press,false
U002885,2025-10-22,ios,organic,false
U002886,2025-11-06,android,organic,false
U002887,2025-11-17,ios,organic,false
U002888,2026-05-01,android,referral,false
U002889,2026-02-02,ios,press,false
U002890,2026-02-10,android,referral,false
U002891,2025-09-04,android,paid_social,false
U002892,2025-09-30,android,organic,false
U002893,2026-02-03,android,referral,false
U002894,2025-12-03,android,organic,false
U002895,2025-11-07,ios,press,false
U002896,2026-02-06,android,paid_social,false
U002897,2026-05-01,android,organic,false
U002898,2026-05-15,android,organic,false
U002899,2025-10-04,ios,referral,false
U002900,2026-02-17,android,paid_social,false
U002901,2026-05-24,ios,organic,false
U002902,2026-02-27,ios,paid_social,false
U002903,2025-10-17,android,organic,false
U002904,2025-10-03,android,organic,false
U002905,2025-10-15,ios,press,false
U002906,2026-03-03,android,organic,false
U002907,2026-01-14,ios,organic,false
U002908,2025-09-19,android,organic,false
U002909,2026-01-20,android,organic,false
U002910,2026-01-06,ios,paid_social,false
U002911,2026-03-26,ios,organic,false
U002912,2026-01-28,android,organic,false
U002913,2026-04-29,ios,organic,false
U002914,2026-03-15,android,paid_social,false
U002915,2025-10-16,android,referral,false
U002916,2026-05-22,ios,paid_social,false
U002917,2025-10-22,android,paid_social,false
U002918,2025-09-23,android,organic,false
U002919,2025-09-07,android,organic,false
U002920,2025-11-27,android,paid_social,false
U002921,2026-04-29,android,paid_social,false
U002922,2026-02-08,android,referral,false
U002923,2026-02-06,android,paid_social,false
U002924,2025-10-18,android,organic,false
U002925,2025-12-26,android,organic,false
U002926,2026-03-04,android,referral,false
U002927,2026-01-11,ios,paid_social,false
U002928,2026-03-27,android,paid_social,false
U002929,2026-05-15,android,referral,false
U002930,2025-11-24,android,press,false
U002931,2025-11-10,ios,press,false
U002932,2025-11-19,android,organic,false
U002933,2025-11-02,android,organic,false
U002934,2026-03-20,ios,organic,false
U002935,2025-09-27,ios,organic,false
U002936,2026-02-10,android,organic,false
U002937,2026-05-14,ios,organic,false
U002938,2025-11-26,android,referral,false
U002939,2025-09-28,android,organic,false
U002940,2026-01-29,android,organic,false
U002941,2026-04-20,ios,referral,false
U002942,2025-10-05,ios,organic,false
U002943,2025-10-28,ios,paid_social,false
U002944,2025-09-02,android,referral,false
U002945,2025-11-17,ios,organic,false
U002946,2025-11-07,ios,organic,false
U002947,2025-09-21,android,paid_social,false
U002948,2025-10-09,ios,paid_social,false
U002949,2025-11-13,ios,referral,false
U002950,2026-03-08,ios,organic,false
U002951,2025-09-11,android,referral,false
U002952,2025-09-12,ios,organic,false
U002953,2026-01-13,ios,paid_social,false
U002954,2026-05-10,android,paid_social,false
U002955,2026-03-22,ios,paid_social,false
U002956,2025-09-25,android,referral,false
U002957,2025-09-10,ios,organic,false
U002958,2025-11-19,ios,organic,false
U002959,2026-04-17,ios,organic,false
U002960,2026-05-27,android,organic,false
U002961,2025-09-03,ios,paid_social,false
U002962,2026-05-28,ios,paid_social,false
U002963,2026-04-10,ios,organic,false
U002964,2025-10-28,android,organic,false
U002965,2025-10-05,ios,organic,false
U002966,2026-02-27,android,organic,false
U002967,2026-03-15,android,organic,false
U002968,2026-02-16,ios,press,false
U002969,2026-05-25,ios,press,false
U002970,2025-12-22,ios,paid_social,false
U002971,2026-03-18,ios,organic,false
U002972,2025-11-30,android,organic,false
U002973,2025-12-28,ios,paid_social,false
U002974,2026-01-06,ios,organic,false
U002975,2026-03-28,ios,referral,false
U002976,2025-11-30,ios,referral,false
U002977,2026-01-21,android,organic,false
U002978,2026-04-07,android,referral,false
U002979,2025-12-03,android,organic,false
U002980,2026-03-03,ios,referral,false
U002981,2026-03-20,ios,paid_social,false
U002982,2025-09-22,android,paid_social,false
U002983,2026-04-25,android,organic,false
U002984,2026-02-03,android,organic,false
U002985,2026-02-20,ios,referral,false
U002986,2025-10-01,ios,organic,false
U002987,2026-05-07,ios,organic,false
U002988,2026-02-11,ios,organic,false
U002989,2025-09-17,android,organic,false
U002990,2026-04-17,ios,press,false
U002991,2026-03-02,ios,organic,false
U002992,2025-10-25,ios,organic,false
U002993,2026-04-04,ios,referral,false
U002994,2026-02-22,android,paid_social,false
U002995,2026-04-17,android,press,false
U002996,2026-01-04,ios,organic,false
U002997,2026-02-08,android,press,false
U002998,2025-12-12,ios,paid_social,false
U002999,2025-10-14,android,organic,false
U003000,2026-03-03,android,press,false
U003001,2025-09-12,android,organic,false
U003002,2025-10-26,ios,organic,false
U003003,2026-05-02,android,organic,false
U003004,2025-11-24,android,referral,false
U003005,2026-03-15,ios,organic,false
U003006,2026-02-14,ios,organic,false
U003007,2026-02-21,android,paid_social,false
U003008,2025-10-26,ios,organic,false
U003009,2026-03-05,android,paid_social,false
U003010,2026-05-13,android,paid_social,false
U003011,2026-01-20,android,paid_social,false
U003012,2025-12-19,android,referral,false
U003013,2026-01-02,android,organic,false
U003014,2026-05-21,android,paid_social,false
U003015,2026-03-22,android,organic,false
U003016,2025-10-03,ios,press,false
U003017,2025-11-22,android,organic,false
U003018,2025-12-17,ios,organic,false
U003019,2026-02-01,ios,organic,false
U003020,2026-03-25,ios,organic,false
U003021,2025-09-16,android,organic,false
U003022,2026-03-11,android,organic,false
U003023,2025-10-11,android,press,false
U003024,2026-04-09,android,organic,false
U003025,2025-12-10,ios,paid_social,false
U003026,2026-05-26,android,press,false
U003027,2025-12-10,android,referral,false
U003028,2026-04-29,android,organic,false
U003029,2026-03-09,ios,press,false
U003030,2025-10-25,android,paid_social,false
U003031,2026-03-23,android,press,false
U003032,2025-12-23,ios,paid_social,false
U003033,2026-03-08,android,paid_social,false
U003034,2025-11-20,ios,paid_social,false
U003035,2025-09-13,android,paid_social,false
U003036,2026-01-15,ios,organic,false
U003037,2026-05-01,android,paid_social,false
U003038,2025-11-01,ios,organic,false
U003039,2025-11-13,android,organic,false
U003040,2025-12-05,ios,organic,false
U003041,2025-10-11,android,organic,false
U003042,2025-09-08,android,organic,false
U003043,2026-02-07,android,paid_social,false
U003044,2026-04-09,android,organic,false
U003045,2026-04-22,ios,organic,false
U003046,2025-09-05,android,organic,false
U003047,2025-09-15,android,organic,false
U003048,2025-11-05,ios,paid_social,false
U003049,2025-10-19,android,referral,false
U003050,2025-11-23,android,paid_social,false
U003051,2025-12-26,android,paid_social,false
U003052,2026-04-04,android,organic,false
U003053,2025-11-16,ios,paid_social,false
U003054,2025-12-17,android,organic,false
U003055,2026-04-22,android,organic,false
U003056,2025-09-16,android,referral,false
U003057,2025-10-09,ios,paid_social,false
U003058,2026-01-02,ios,organic,false
U003059,2025-09-16,ios,press,false
U003060,2026-02-15,ios,paid_social,false
U003061,2026-03-29,android,organic,false
U003062,2026-02-12,android,referral,false
U003063,2025-11-22,android,organic,false
U003064,2026-05-20,ios,referral,false
U003065,2025-10-07,ios,paid_social,false
U003066,2026-01-08,android,referral,false
U003067,2025-11-30,ios,organic,false
U003068,2026-03-18,android,paid_social,false
U003069,2026-02-22,android,organic,false
U003070,2025-12-12,ios,organic,false
U003071,2026-04-18,android,organic,false
U003072,2026-05-26,ios,paid_social,false
U003073,2026-01-28,ios,organic,false
U003074,2026-05-18,ios,organic,false
U003075,2026-03-05,ios,organic,false
U003076,2025-12-01,android,paid_social,false
U003077,2026-05-04,ios,organic,false
U003078,2026-02-20,ios,paid_social,false
U003079,2026-05-12,ios,organic,false
U003080,2025-09-29,ios,paid_social,false
U003081,2026-04-25,android,organic,false
U003082,2025-12-28,ios,paid_social,false
U003083,2025-10-04,ios,paid_social,false
U003084,2025-10-22,android,organic,false
U003085,2026-02-23,android,press,false
U003086,2026-02-24,android,organic,false
U003087,2025-10-24,android,organic,false
U003088,2026-04-21,android,organic,false
U003089,2025-11-29,android,organic,false
U003090,2025-11-24,android,organic,false
U003091,2026-01-09,android,press,false
U003092,2026-05-02,ios,organic,false
U003093,2026-04-02,ios,paid_social,false
U003094,2026-04-09,ios,referral,false
U003095,2026-03-07,ios,press,false
U003096,2025-10-19,android,organic,false
U003097,2026-05-01,ios,organic,false
U003098,2026-01-08,android,organic,false
U003099,2026-02-02,ios,paid_social,false
U003100,2026-02-09,android,organic,false
U003101,2026-05-26,android,paid_social,false
U003102,2026-01-15,android,referral,false
U003103,2026-02-15,android,organic,false
U003104,2025-11-28,ios,organic,false
U003105,2026-04-08,android,organic,false
U003106,2025-11-19,ios,organic,false
U003107,2026-01-04,ios,organic,false
U003108,2026-02-28,ios,press,false
U003109,2025-09-22,ios,organic,false
U003110,2026-03-07,ios,referral,false
U003111,2025-10-13,ios,referral,false
U003112,2026-03-24,ios,paid_social,false
U003113,2026-02-26,android,paid_social,false
U003114,2025-11-08,android,paid_social,false
U003115,2026-04-27,android,press,false
U003116,2026-02-26,android,paid_social,false
U003117,2025-09-27,ios,referral,false
U003118,2025-11-13,android,paid_social,false
U003119,2025-11-09,android,referral,false
U003120,2025-09-14,ios,referral,false
U003121,2026-05-11,android,referral,false
U003122,2026-01-20,android,organic,false
U003123,2026-04-24,ios,organic,false
U003124,2026-02-08,android,organic,false
U003125,2025-09-15,android,paid_social,false
U003126,2026-02-09,ios,organic,false
U003127,2025-11-23,ios,organic,false
U003128,2025-11-22,ios,referral,false
U003129,2026-04-05,ios,organic,false
U003130,2026-03-26,android,organic,false
U003131,2026-03-12,android,organic,false
U003132,2026-05-24,android,referral,false
U003133,2026-01-09,android,organic,false
U003134,2026-05-17,android,organic,false
U003135,2026-02-05,android,organic,false
U003136,2026-01-17,android,organic,false
U003137,2026-03-31,ios,organic,false
U003138,2026-04-04,ios,organic,false
U003139,2025-10-13,android,organic,false
U003140,2026-02-07,android,paid_social,false
U003141,2026-04-22,ios,referral,false
U003142,2026-02-10,android,referral,false
U003143,2025-10-24,ios,paid_social,false
U003144,2025-10-12,ios,paid_social,false
U003145,2026-01-15,ios,paid_social,false
U003146,2025-10-08,android,paid_social,false
U003147,2026-05-06,ios,referral,false
U003148,2025-10-11,android,referral,false
U003149,2026-03-13,android,organic,false
U003150,2026-05-03,ios,referral,false
U003151,2026-05-19,ios,organic,false
U003152,2025-11-14,android,organic,false
U003153,2026-02-06,ios,paid_social,false
U003154,2026-03-23,ios,paid_social,false
U003155,2026-03-31,android,organic,false
U003156,2025-11-28,android,organic,false
U003157,2025-12-09,ios,paid_social,false
U003158,2025-11-27,android,organic,false
U003159,2026-05-08,ios,organic,false
U003160,2026-05-17,android,organic,false
U003161,2026-03-27,android,organic,false
U003162,2026-03-01,ios,organic,false
U003163,2025-10-02,android,referral,false
U003164,2025-09-05,ios,organic,false
U003165,2025-12-17,android,paid_social,false
U003166,2025-09-26,android,organic,false
U003167,2026-02-16,ios,organic,false
U003168,2025-10-20,ios,organic,false
U003169,2025-12-21,android,press,false
U003170,2026-03-14,android,organic,false
U003171,2025-10-19,android,organic,false
U003172,2025-09-01,ios,paid_social,false
U003173,2026-01-19,android,organic,false
U003174,2026-04-14,android,organic,false
U003175,2026-03-22,ios,organic,false
U003176,2025-10-08,ios,paid_social,false
U003177,2025-10-04,ios,paid_social,false
U003178,2026-05-01,ios,paid_social,false
U003179,2026-03-02,ios,organic,false
U003180,2026-04-27,android,organic,false
U003181,2026-02-19,ios,organic,false
U003182,2026-01-23,android,paid_social,false
U003183,2025-12-24,android,paid_social,false
U003184,2026-03-08,android,paid_social,false
U003185,2025-09-16,android,press,false
U003186,2025-09-22,ios,press,false
U003187,2026-04-20,ios,referral,false
U003188,2026-02-27,android,referral,false
U003189,2025-11-25,android,paid_social,false
U003190,2026-01-05,android,organic,false
U003191,2025-11-19,android,organic,false
U003192,2026-03-27,android,organic,false
U003193,2026-01-01,ios,organic,false
U003194,2025-12-07,android,referral,false
U003195,2025-09-02,android,paid_social,false
U003196,2025-10-27,ios,paid_social,false
U003197,2026-01-26,android,organic,false
U003198,2025-12-21,ios,organic,false
U003199,2026-01-16,android,paid_social,false
U003200,2026-01-23,android,paid_social,false
U003201,2025-11-30,ios,referral,false
U003202,2026-04-10,android,organic,false
U003203,2026-04-04,ios,organic,false
U003204,2026-02-11,ios,paid_social,false
U003205,2025-12-31,android,organic,false
U003206,2026-02-14,android,organic,false
U003207,2026-03-24,android,organic,false
U003208,2025-10-03,android,organic,false
U003209,2025-10-27,ios,organic,false
U003210,2026-02-03,ios,organic,false
U003211,2026-04-24,android,organic,false
U003212,2025-10-15,android,paid_social,false
U003213,2026-02-02,android,organic,false
U003214,2025-10-07,ios,referral,false
U003215,2025-09-27,android,organic,false
U003216,2026-04-21,android,organic,false
U003217,2025-09-23,ios,organic,false
U003218,2026-03-07,ios,referral,false
U003219,2025-10-14,ios,organic,false
U003220,2026-01-16,ios,referral,false
U003221,2026-03-19,ios,press,false
U003222,2026-03-30,android,paid_social,false
U003223,2026-03-09,ios,organic,false
U003224,2025-12-22,ios,press,false
U003225,2026-03-19,android,paid_social,false
U003226,2025-10-21,ios,referral,false
U003227,2025-12-17,android,paid_social,false
U003228,2026-03-21,android,referral,false
U003229,2026-04-08,android,paid_social,false
U003230,2026-02-08,android,press,false
U003231,2025-12-11,android,press,false
U003232,2026-02-09,ios,press,false
U003233,2025-11-06,ios,organic,false
U003234,2026-04-13,android,organic,false
U003235,2025-10-10,ios,press,false
U003236,2026-03-08,android,organic,false
U003237,2026-02-18,ios,paid_social,false
U003238,2026-03-28,android,press,false
U003239,2026-04-27,android,paid_social,false
U003240,2026-03-18,ios,referral,false
U003241,2026-05-07,android,paid_social,false
U003242,2025-11-07,android,referral,false
U003243,2026-02-01,android,organic,false
U003244,2026-02-26,android,organic,false
U003245,2025-10-11,android,organic,false
U003246,2026-03-15,ios,organic,false
U003247,2026-01-09,android,press,false
U003248,2025-12-22,ios,organic,false
U003249,2026-03-11,android,organic,false
U003250,2025-12-20,android,organic,false
U003251,2026-01-03,ios,organic,false
U003252,2026-05-23,android,referral,false
U003253,2025-09-07,android,paid_social,false
U003254,2026-04-04,ios,referral,false
U003255,2026-02-23,ios,organic,false
U003256,2025-12-22,ios,organic,false
U003257,2025-12-28,android,paid_social,false
U003258,2025-09-12,android,organic,false
U003259,2025-11-02,android,paid_social,false
U003260,2025-09-18,android,paid_social,false
U003261,2026-05-09,android,organic,false
U003262,2025-10-30,android,paid_social,false
U003263,2025-10-11,ios,organic,false
U003264,2025-11-25,ios,organic,false
U003265,2026-01-23,ios,press,false
U003266,2025-11-21,android,press,false
U003267,2026-04-20,ios,organic,false
U003268,2025-09-09,ios,paid_social,false
U003269,2025-09-20,ios,organic,false
U003270,2026-04-23,ios,organic,false
U003271,2025-09-04,ios,organic,false
U003272,2025-11-27,ios,paid_social,false
U003273,2026-01-28,android,organic,false
U003274,2026-02-12,android,paid_social,false
U003275,2026-03-09,android,paid_social,false
U003276,2025-12-20,ios,organic,false
U003277,2025-11-15,android,organic,false
U003278,2025-11-17,android,organic,false
U003279,2026-03-31,ios,organic,false
U003280,2026-03-04,android,press,false
U003281,2026-01-20,android,organic,false
U003282,2025-10-06,android,organic,false
U003283,2025-11-09,android,referral,false
U003284,2026-03-16,ios,paid_social,false
U003285,2026-01-20,android,organic,false
U003286,2026-01-07,ios,paid_social,false
U003287,2025-11-03,ios,organic,false
U003288,2025-09-09,ios,organic,false
U003289,2025-09-17,android,paid_social,false
U003290,2026-04-01,android,organic,false
U003291,2026-05-01,android,paid_social,false
U003292,2025-10-04,android,paid_social,false
U003293,2026-03-06,android,paid_social,false
U003294,2025-10-24,android,organic,false
U003295,2025-12-19,android,paid_social,false
U003296,2026-03-08,android,organic,false
U003297,2026-01-19,android,organic,false
U003298,2025-09-12,android,organic,false
U003299,2026-02-12,android,paid_social,false
U003300,2026-04-16,android,paid_social,false
U003301,2025-11-06,android,organic,false
U003302,2025-09-11,ios,paid_social,false
U003303,2026-03-13,android,referral,false
U003304,2025-11-15,ios,paid_social,false
U003305,2026-04-25,ios,organic,false
U003306,2025-09-30,ios,press,false
U003307,2025-10-30,android,organic,false
U003308,2025-11-25,android,organic,false
U003309,2026-03-29,ios,organic,false
U003310,2025-10-13,android,organic,false
U003311,2025-10-04,ios,paid_social,false
U003312,2026-01-14,ios,organic,false
U003313,2026-01-05,android,press,false
U003314,2026-03-18,android,referral,false
U003315,2025-12-29,android,press,false
U003316,2026-01-21,ios,paid_social,false
U003317,2026-01-05,android,organic,false
U003318,2026-05-12,ios,organic,false
U003319,2026-03-21,android,paid_social,false
U003320,2025-09-02,ios,organic,false
U003321,2025-10-23,android,organic,false
U003322,2026-05-09,ios,referral,false
U003323,2026-05-20,ios,referral,false
U003324,2026-04-22,android,organic,false
U003325,2025-12-12,android,organic,false
U003326,2025-09-08,ios,organic,false
U003327,2026-05-09,android,organic,false
U003328,2026-02-14,android,organic,false
U003329,2026-04-26,ios,paid_social,false
U003330,2026-05-23,android,organic,false
U003331,2026-05-24,android,organic,false
U003332,2026-02-01,ios,organic,false
U003333,2025-09-09,ios,press,false
U003334,2026-02-11,android,organic,false
U003335,2025-12-21,android,organic,false
U003336,2026-03-19,ios,organic,false
U003337,2026-01-18,android,paid_social,false
U003338,2025-09-06,ios,organic,false
U003339,2026-03-31,android,referral,false
U003340,2026-03-13,ios,organic,false
U003341,2026-05-06,ios,organic,false
U003342,2026-02-21,ios,organic,false
U003343,2026-04-10,ios,organic,false
U003344,2025-11-02,android,organic,false
U003345,2026-05-24,ios,organic,false
U003346,2025-09-06,android,organic,false
U003347,2026-03-07,android,referral,false
U003348,2025-10-21,android,organic,false
U003349,2026-04-08,ios,paid_social,false
U003350,2025-10-02,android,referral,false
U003351,2025-09-17,ios,organic,false
U003352,2025-09-11,android,paid_social,false
U003353,2026-04-11,android,paid_social,false
U003354,2025-12-05,ios,paid_social,false
U003355,2026-02-03,ios,press,false
U003356,2025-10-11,android,organic,false
U003357,2026-05-15,android,organic,false
U003358,2025-11-06,android,paid_social,false
U003359,2026-04-03,ios,referral,false
U003360,2026-04-30,android,referral,false
U003361,2025-10-05,android,press,false
U003362,2025-09-18,ios,referral,false
U003363,2026-05-05,android,referral,false
U003364,2026-05-23,android,organic,false
U003365,2026-04-30,android,organic,false
U003366,2026-04-25,ios,organic,false
U003367,2026-05-28,android,organic,false
U003368,2025-11-10,android,organic,false
U003369,2026-02-15,android,paid_social,false
U003370,2025-11-10,android,organic,false
U003371,2026-05-07,android,organic,false
U003372,2026-01-03,android,paid_social,false
U003373,2025-12-27,ios,paid_social,false
U003374,2025-11-23,ios,paid_social,false
U003375,2025-11-15,ios,organic,false
U003376,2026-03-19,ios,organic,false
U003377,2026-05-25,ios,organic,false
U003378,2025-11-12,android,organic,false
U003379,2026-04-09,android,press,false
U003380,2026-04-26,android,organic,false
U003381,2026-02-27,ios,organic,false
U003382,2025-10-06,android,organic,false
U003383,2026-03-11,ios,paid_social,false
U003384,2026-05-16,ios,organic,false
U003385,2025-12-22,android,paid_social,false
U003386,2026-03-30,android,organic,false
U003387,2026-01-02,ios,organic,false
U003388,2026-02-15,android,organic,false
U003389,2025-11-13,ios,organic,false
U003390,2026-03-04,android,referral,false
U003391,2026-01-22,ios,paid_social,false
U003392,2026-05-16,ios,organic,false
U003393,2025-10-23,ios,press,false
U003394,2025-12-02,ios,press,false
U003395,2026-02-10,ios,paid_social,false
U003396,2025-10-26,android,paid_social,false
U003397,2026-02-08,android,referral,false
U003398,2026-02-28,ios,organic,false
U003399,2026-02-09,android,organic,false
U003400,2026-03-23,android,organic,false
U003401,2025-11-23,android,press,false
U003402,2025-09-27,android,organic,false
U003403,2026-01-14,android,press,false
U003404,2026-02-09,android,organic,false
U003405,2025-10-24,ios,organic,false
U003406,2026-02-22,android,organic,false
U003407,2026-02-09,android,paid_social,false
U003408,2025-12-08,android,paid_social,false
U003409,2025-11-25,android,press,false
U003410,2025-12-20,ios,referral,false
U003411,2025-11-03,android,organic,false
U003412,2025-11-13,android,press,false
U003413,2025-11-28,ios,organic,false
U003414,2026-05-05,android,paid_social,false
U003415,2026-03-31,android,organic,false
U003416,2026-04-04,android,organic,false
U003417,2026-01-28,ios,organic,false
U003418,2026-01-03,android,referral,false
U003419,2026-04-28,android,organic,false
U003420,2026-02-24,android,organic,false
U003421,2025-09-05,android,organic,false
U003422,2025-10-13,android,paid_social,false
U003423,2026-03-26,ios,organic,false
U003424,2026-04-20,android,referral,false
U003425,2026-02-23,ios,organic,false
U003426,2026-04-09,android,organic,false
U003427,2026-01-13,ios,press,false
U003428,2026-04-28,ios,referral,false
U003429,2025-12-08,ios,paid_social,false
U003430,2026-01-13,ios,press,false
U003431,2026-02-08,android,paid_social,false
U003432,2025-09-23,android,organic,false
U003433,2025-10-05,android,paid_social,false
U003434,2026-05-07,android,organic,false
U003435,2026-01-15,ios,organic,false
U003436,2025-11-13,ios,organic,false
U003437,2026-02-15,android,organic,false
U003438,2026-03-16,android,paid_social,false
U003439,2026-01-21,ios,referral,false
U003440,2026-04-13,android,paid_social,false
U003441,2026-02-26,android,paid_social,false
U003442,2026-03-28,ios,organic,false
U003443,2026-02-09,ios,organic,false
U003444,2025-11-17,android,press,false
U003445,2026-04-10,android,referral,false
U003446,2026-02-14,android,organic,false
U003447,2026-01-03,ios,organic,false
U003448,2026-03-27,ios,organic,false
U003449,2026-03-22,android,organic,false
U003450,2025-09-16,ios,referral,false
U003451,2025-12-02,ios,organic,false
U003452,2026-01-23,ios,paid_social,false
U003453,2025-09-04,android,paid_social,false
U003454,2026-01-16,android,paid_social,false
U003455,2025-09-30,android,organic,false
U003456,2026-01-09,ios,organic,false
U003457,2026-02-11,ios,paid_social,false
U003458,2026-04-20,ios,organic,false
U003459,2025-10-14,ios,paid_social,false
U003460,2026-03-31,android,press,false
U003461,2025-11-12,android,organic,false
U003462,2025-10-04,android,referral,false
U003463,2025-10-09,android,organic,false
U003464,2025-09-19,android,organic,false
U003465,2025-09-13,android,press,false
U003466,2026-01-16,ios,referral,false
U003467,2026-04-23,android,referral,false
U003468,2025-12-25,android,organic,false
U003469,2025-10-29,ios,organic,false
U003470,2025-11-01,android,organic,false
U003471,2025-10-30,android,referral,false
U003472,2026-05-10,ios,paid_social,false
U003473,2026-05-11,android,paid_social,false
U003474,2025-12-28,android,organic,false
U003475,2026-05-21,ios,paid_social,false
U003476,2025-11-22,ios,organic,false
U003477,2026-04-05,android,organic,false
U003478,2025-09-25,ios,organic,false
U003479,2026-01-21,ios,organic,false
U003480,2026-04-13,android,organic,false
U003481,2025-09-14,android,organic,false
U003482,2025-10-27,android,organic,false
U003483,2026-04-09,ios,paid_social,false
U003484,2026-04-20,ios,paid_social,false
U003485,2026-01-10,ios,organic,false
U003486,2026-02-09,android,organic,false
U003487,2026-05-08,android,organic,false
U003488,2026-04-15,ios,organic,false
U003489,2025-09-30,android,referral,false
U003490,2026-02-19,ios,organic,false
U003491,2026-05-13,android,organic,false
U003492,2026-03-30,ios,organic,false
U003493,2025-11-27,android,referral,false
U003494,2026-02-24,android,press,false
U003495,2025-12-09,android,referral,false
U003496,2026-03-24,android,organic,false
U003497,2025-11-14,android,organic,false
U003498,2026-03-24,android,organic,false
